tid	pid	seq_id	year	month	day	time	uid	text	signature	edit_uid	edit_year	edit_month	edit_day	edit_time
80	2328	21	2014	1	17	22:33:28	187	"<p>UPDATE: YOU WILL BE ELIGIBLE FOR A DISCOUNT HERE IF YOU&#160; HAD PURCHASED PRODUCTS FROM IRONHEART </p><br /><p>NOTICE: IF YOU TRY TO RESELL MY GUIDE YOU WILL BE FOUND.AND IF YOU REQUEST ONE OF MY CUSTOMER TO SELL THE GUIDE FOR YOU AT A BARGAIN YOU WILL BE FOUND ALIKE AND YOUR CASE WILL BE FORWARDED TO THE MODS.<br />DON&#039;T BUY IT IF YOU CAN NOT AFFORD.THIS IS NOT FOR YOU.<br /><strong><span style=""color: red"">SOME MEMBERS HAVE ALREADY BEEN FOUND OUT,YOU WILL BE NEXT IF YOU TRY TO DO THE SAME.</span></strong></p><br /><br /><p><span style=""color: #40FF00"">HAPPY 2014 TO ALL MY CLIENTS!! I GOT SOME WICKED STUFF COMIN UP THIS YEAR FOR YOU GUYS ! WATCH OUT !!</span><span style=""color: #FE2EC8"">LIMITED ONLY</span></p><div class=""quotebox""><cite>ironheart wrote:</cite><blockquote><div><p><strong>Do I need a drop address?</strong><br />most of you live with families, wives or children. Imagine how embarrasing being found would be. And for the love of god, even if you are willing to give a perfect stranger all your personal info at the very least, DO NOT TELL ME IT IS YOUR HOME ADRRESS<br />For all YOU know, I could be an LE officer.<br /><strong><span style=""color: #FF0040"">Now with UCARD&#039;s tutorial keep your address and identity fully anonymous and safe and receive as much products as you could.</span></strong></p></div></blockquote></div>"	"<p><strong><span style=""color: purple"">GET YOUR OWN ITEM/MAIL DROP.TUTORIAL.:USA.UK.EU.INTERNATIONAL <br />http://k5zq47j6wd3wdvjq.onion/listing/66 &lt;&lt; marketplace</span></strong><br /><strong><span style=""color: red"">CARDER SCIENCE-BEST CARDER GUIDE VERSION 4<br />k5zq47j6wd3wdvjq.onion/listing/22127</span></strong></p>"	187	2014	3	21	17:43:10
80	2338	22	2014	1	17	22:50:28	187	<p>http://k5zq47j6wd3wdvjq.onion/listing/66</p>	"<p><strong><span style=""color: purple"">GET YOUR OWN ITEM/MAIL DROP.TUTORIAL.:USA.UK.EU.INTERNATIONAL <br />http://k5zq47j6wd3wdvjq.onion/listing/66 &lt;&lt; marketplace</span></strong><br /><strong><span style=""color: red"">CARDER SCIENCE-BEST CARDER GUIDE VERSION 4<br />k5zq47j6wd3wdvjq.onion/listing/22127</span></strong></p>"					
80	2543	23	2014	1	18	11:09:59	401	<p>Does this method work in small country or small city?<br />Does it works when package is shipped by FedEx, DHL, UPS, or any other commercial post service?</p>	"<p><strong><span style=""color: #00BF00"">SierraRomeo&#039;s scans/docs/photshop service (jpg/psd)</span></strong><br />http://i25c62nvu4cgeqyz.onion/viewtopic.php?id=263<br /><strong><span style=""color: #00BF00"">ICQ: 659745217 | no OTR = no talk</span></strong></p>"					
80	2544	24	2014	1	18	11:12:22	187	<p>Yes,and I spent over a hour days ago on ICQ explainin this to you.</p>	"<p><strong><span style=""color: purple"">GET YOUR OWN ITEM/MAIL DROP.TUTORIAL.:USA.UK.EU.INTERNATIONAL <br />http://k5zq47j6wd3wdvjq.onion/listing/66 &lt;&lt; marketplace</span></strong><br /><strong><span style=""color: red"">CARDER SCIENCE-BEST CARDER GUIDE VERSION 4<br />k5zq47j6wd3wdvjq.onion/listing/22127</span></strong></p>"					
80	2554	25	2014	1	18	11:27:12	401	"<div class=""quotebox""><cite>ucard wrote:</cite><blockquote><div><p>Yes,and I spent over a hour days ago on ICQ explainin this to you.</p></div></blockquote></div><p>I&#039;m sorry, but i don&#039;t think i asked these questions. Anywais, thanks! I&#039;m buying the guide soon <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /></p>"	"<p><strong><span style=""color: #00BF00"">SierraRomeo&#039;s scans/docs/photshop service (jpg/psd)</span></strong><br />http://i25c62nvu4cgeqyz.onion/viewtopic.php?id=263<br /><strong><span style=""color: #00BF00"">ICQ: 659745217 | no OTR = no talk</span></strong></p>"					
80	2557	26	2014	1	18	11:28:23	187	"<p>You did indeed 1000% sure <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /> it&#039;s cool though,other can see the answers to those questions now.And anytime you are ready,just hit my store mate,if you need more support,you got my icq already.</p>"	"<p><strong><span style=""color: purple"">GET YOUR OWN ITEM/MAIL DROP.TUTORIAL.:USA.UK.EU.INTERNATIONAL <br />http://k5zq47j6wd3wdvjq.onion/listing/66 &lt;&lt; marketplace</span></strong><br /><strong><span style=""color: red"">CARDER SCIENCE-BEST CARDER GUIDE VERSION 4<br />k5zq47j6wd3wdvjq.onion/listing/22127</span></strong></p>"					
80	2558	27	2014	1	18	11:32:28	401	"<div class=""quotebox""><cite>ucard wrote:</cite><blockquote><div><p>You did indeed 1000% sure <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /> it&#039;s cool though,other can see the answers to those questions now.And anytime you are ready,just hit my store mate,if you need more support,you got my icq already.</p></div></blockquote></div><p>Then i&#039;m just making sure <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/big_smile.png"" width=""15"" height=""15"" alt=""big_smile"" /></p>"	"<p><strong><span style=""color: #00BF00"">SierraRomeo&#039;s scans/docs/photshop service (jpg/psd)</span></strong><br />http://i25c62nvu4cgeqyz.onion/viewtopic.php?id=263<br /><strong><span style=""color: #00BF00"">ICQ: 659745217 | no OTR = no talk</span></strong></p>"					
80	2630	28	2014	1	18	16:59:50	540	<p>Thanks for your tutorial and quick response!</p><p>100% good seller!!!</p></div></div></div></div>						
80	2640	29	2014	1	18	17:19:53	187	<p>thanks mate I appreciate the feedback !!</p>	"<p><strong><span style=""color: purple"">GET YOUR OWN ITEM/MAIL DROP.TUTORIAL.:USA.UK.EU.INTERNATIONAL <br />http://k5zq47j6wd3wdvjq.onion/listing/66 &lt;&lt; marketplace</span></strong><br /><strong><span style=""color: red"">CARDER SCIENCE-BEST CARDER GUIDE VERSION 4<br />k5zq47j6wd3wdvjq.onion/listing/22127</span></strong></p>"					
80	2686	30	2014	1	18	19:33:02	187	"<div class=""quotebox""><cite>MikhailX wrote:</cite><blockquote><div><p>I recently bought this tutorial for safe drops from &quot;ucard&quot; and this is a little feedback/help to those still unsure about buying it or if it will work for them or not.</p><p>-Does it solve signature problem? YES<br />-Is it useful for a long/infinite period of time? YES<br />-Is it secure? YES<br />-Can you order high valued items? YES<br />-Can you use cardholder&#039;s name in the delivery? YES<br />-Is it valid for international shipping? YES<br />-Is it valid if you are from USA, UK, EU, ASIA, AFRICA, ANTARCTICA, OCEANIA, S.AMERICA? YES<br />-Is it an amazingly ingenious way of obtaining safe drops? YES</p><p>-Should you pay whatever the price is to get this guide? DEFINITELY YES</p><p>UCARD will help you immediately with any problem you might have, splendid seller. Escrow working perfectly.</p><p>Just to sum up, you will get a quick, easy understandable guide of how to get drops in one of the safest possible ways (and professional) for a few bucks. I would pay 200 bucks if necessary to get it again. Any doubt I can give you a more in depth feedback here.</p><p>10/10</p><p>Thank you UCARD ! Continue with your support to the community!</p><p>Happy carding, criminal fellas ; )</p><br /><p>-MikhailX-</p></div></blockquote></div><div class=""quotebox""><cite>ganjacred wrote:</cite><blockquote><div><p> I believe i was the first to buy this and i have to say the methods are absoloutly amazing and am going to start using them right after xmas. The only thing i had a problem with is the layout is kinda bland and difficult to understand at some point, but this is just my opinion. I would definately reccomend this book to anyone who cant find any good drops or people who are looking to get alot of drops <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /> Overall 8/10</p></div></blockquote></div><div class=""quotebox""><cite>jesse_pinkman wrote:</cite><blockquote><div><p>&#160; What uCard has done here is come up with a fresh look at safe drops. When I was given this to review I expected to see the usual find a house on CL crap but was amazed by the fresh idea&#039;s he has cooked up.<br />They are the perfect balance of complexity and simplicity. <br />Conclusion:<br />This guide is a must buy if conventional safe drop methods arent working for you! The best part of this method is that it takes care of the no signature problem that most people face!</p></div></blockquote></div><div class=""quotebox""><cite>themostseekrit wrote:</cite><blockquote><div><p> Pretty helpful guide... tells you everything you need to do with detail, and a smart method.</p></div></blockquote></div><div class=""quotebox""><cite>regus89 wrote:</cite><blockquote><div><p>Just bought the method from Ucard and can&#039;t wait to try it out. Sometimes creativity determines the difference between success and failure. Ucard has thought of a brilliant and ingenious method to ensure that things run as smoothly as possible when you&#039;re getting a drop/running a drop service/beefing up your security when using drops.</p></div></blockquote></div><div class=""quotebox""><cite>hsodhod79 wrote:</cite><blockquote><div><p> read the guide and *WOW* really great info and a very unique approach to what seemed to me a risky situation.</p><p>The guide is very useful and I would reccomend it to anyone who needs to get a maildrop - much easier solution than the one I was going to use! - 10/10</p><p>Thanks UCARD</p></div></blockquote></div><div class=""quotebox""><cite>MrMouse wrote:</cite><blockquote><div><p> If you&#039;re looking for a way to get packages to drops, I highly recommend this guide to anyone.</p></div></blockquote></div><div class=""quotebox""><cite>susp3kt wrote:</cite><blockquote><div><p> Pretty useful guide, very smart way to gather drops in your area.</p></div></blockquote></div><div class=""quotebox""><cite>britishtor wrote:</cite><blockquote><div><p> very detailed tutorial, fast response seller, i would recommend this to everyone who looking for drops <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /></p></div></blockquote></div><div class=""quotebox""><cite>Mr Fox wrote:</cite><blockquote><div><p>Good guide!</p><p>The guide contains a very original idea (2, actually). It gives a fresh view on how to do drops. I never came up with a better way to do it then the way explained in this guide.</p><p>I recommend <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /></p></div></blockquote></div><div class=""quotebox""><cite>breakingbad wrote:</cite><blockquote><div><p>very good guide. It&#039;s simple and effective ! <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /></p></div></blockquote></div><div class=""quotebox""><cite>Alphago wrote:</cite><blockquote><div><p>Good detailed guide, that should help you to stay safe!</p></div></blockquote></div><div class=""quotebox""><cite>philmitchell wrote:</cite><blockquote><div><p>guide is straightforward and insightful.</p><p>simple idea but very effective, would buy again and have asked for updates on future products and guides.</p><p>thanks...</p></div></blockquote></div><div class=""quotebox""><cite>fffee wrote:</cite><blockquote><div><p>Nice guide.. detailed explanation! Could be very useful in the near future.. Thanks</p></div></blockquote></div><div class=""quotebox""><cite>mrmojo wrote:</cite><blockquote><div><p>Good informative guide. Thanks again.</p></div></blockquote></div><div class=""quotebox""><cite>slipnslides wrote:</cite><blockquote><div><p>Got the guide and I have to say its a pretty good IDEA it does take a little SE but if done correctly and set up proper it should work just fine. Less risky IMO dont have to rush to get the packages. Was worth what I spent. Thank you</p></div></blockquote></div><div class=""quotebox""><cite>Bluekilo wrote:</cite><blockquote><div><p>This is a good guide that took some ingenuity as well as a cunning mind to think up. I like it. <img src=""http://i25c62nvu4cgeqyz.onion/img/smilies/smile.png"" width=""15"" height=""15"" alt=""smile"" /></p></div></blockquote></div><div class=""quotebox""><cite>Razor231231 wrote:</cite><blockquote><div><p>Nice, i just bought his guide a few days ago, some really great ideas.</p></div></blockquote></div><div class=""quotebox""><cite>Clean wrote:</cite><blockquote><div><p>Guide is very useful,a great source if you don&#039;t know how to get expensive packages with sign.<br />This method doesnt require a previous investment,just some time and little patience.</p></div></blockquote></div><div class=""quotebox""><cite>EauDeToilette wrote:</cite><blockquote><div><p>Bought this for 95$ and i may say that it&#039;s worth the price.</p><p>It explain smoothly the two big ideas, a children could do it. It&#039;s for me an essential guide to any new carder ! The layout of the pdf is just a bit messed up, but that&#039;s not a really big problem !</p><p>9/10 Good work Ucard !</p></div></blockquote></div><div class=""quotebox""><cite>SuperRyanSmith33 wrote:</cite><blockquote><div><p>Had a read of this now and there are some great points, very creative guide to safe drops!</p></div></blockquote></div><div class=""quotebox""><cite>Raxa wrote:</cite><blockquote><div><p>Layout of Your guide maybe is not the best, but guide is very helpful. Also this doesn&#039;t need to spend a lot of money doing this :]</p></div></blockquote></div><div class=""quotebox""><cite>SniperFox wrote:</cite><blockquote><div><p>My Review:</p><p>I think this is an excellent guide. A very clever approach to obtaining drops without having to lurk through craiglist, estate agent sites or driving around. There is some work involved so do not expect the method to be a click and go method, but it will be worth it in the long run. Good job ucard.</p></div></blockquote></div><div class=""quotebox""><cite>Avry wrote:</cite><blockquote><div><p>Ucard&#039;s technique is one of a kind! Drops sorted for good now.</p></div></blockquote></div><div class=""quotebox""><cite>Amando wrote:</cite><blockquote><div><p>Great guide and very nice helpful vendor!</p></div></blockquote></div><div class=""quotebox""><cite>Green wrote:</cite><blockquote><div><p>Great guide and quick response!</p></div></blockquote></div><div class=""quotebox""><cite>masonmoore wrote:</cite><blockquote><div><p>Great guide</p></div></blockquote></div><div class=""quotebox""><cite>Rob1nH00d3r wrote:</cite><blockquote><div><p>Thanks for your tutorial and quick response!</p><p>100% good seller!!!</p></div></blockquote></div><div class=""quotebox""><cite>Underground wrote:</cite><blockquote><div><p>Great guide. very fast response and communication. Stand up vendor!</p></div></blockquote></div><div class=""quotebox""><cite>d33poutside wrote:</cite><blockquote><div><p>verfied</p></div></blockquote></div>"	"<p><strong><span style=""color: purple"">GET YOUR OWN ITEM/MAIL DROP.TUTORIAL.:USA.UK.EU.INTERNATIONAL <br />http://k5zq47j6wd3wdvjq.onion/listing/66 &lt;&lt; marketplace</span></strong><br /><strong><span style=""color: red"">CARDER SCIENCE-BEST CARDER GUIDE VERSION 4<br />k5zq47j6wd3wdvjq.onion/listing/22127</span></strong></p>"	187	2014	1	19	17:26:00
